ATB159400015,s
ATB159400016,s
ATB159400020,s
ATB159500051,s
ATB159500057,s
ATB159500280,i
ATB159500283,i
ATB159500285,i
ATB159800200,s
ATB159800208,i
ATB350800019,s
ATB351000182,i
ATE060000900,s
ATE060000910,s
ATE060000920,s
ATE060000950,s
ATE060001020,s
ATE060001060,s
ATE060001130,s
ATE060600010,s
ATE060600030,s
ATE068700040,s
ATE068800090,s
ATE068800120,s
ATE068800190,s
ATE068800200,s
ATE069400120,s
ATE069500480,s
ATE069500501,s
ATE069500540,s
ATE069500590,s
ATE069500610,s
ATE069801360,s
ATE069901090,s
ATF067800030,s
ATF068103160,s
ATF068300880,s
ATF068500020,s
ATF068500730,s
ATF068500960,s
ATF068500970,s
ATF069000050,s
ATF069200060,s
ATF069400480,s
ATK220100772,s
ATK229300252,i
ATK229500333,i
ATK239700034,s
ATM470300033,s
ATM470300265,s
ATM479700012,s
ATN260108908,s
ATN260108910,s
ATN260109101,s
ATN260210108,s
ATN260210501,s
ATN260210504,s
ATN260210505,s
ATN260210506,s
ATN260210508,s
ATN260211402,s
ATN260312502,s
ATN260312803,s
ATN260312807,i
ATN260312811,s
ATN260413502,s
ATN260413507,s
ATN260413508,s
ATN260413509,i
ATN260516006,s
ATN260516111,s
ATN260516502,s
ATN260618610,s
ATN260619404,s
ATN260720302,s
ATN260720605,s
ATN260721203,s
ATN260721207,s
ATN260721209,s
ATN260721210,s
ATN260825001,s
ATN260825002,s
ATN260825005,s
ATN260825009,s
ATN260825010,s
ATN260825304,s
ATN260930811,s
ATN260932402,s
ATN261031307,s
ATN261032206,s
ATN261033402,s
ATN261033403,s
ATN261033404,s
ATN261033407,s
ATN261034911,i
ATN261100601,s
ATN261135211,i
ATN261135415,s
ATN261136003,s
ATN261136004,s
ATN261136005,s
ATN261136305,s
ATN261137512,s
ATN261137713,s
ATN261138011,s
ATN261139001,s
ATN261139004,s
ATN261241904,s
ATN261242201,s
ATN261242204,s
ATN261242209,s
ATN261242212,s
ATN261242501,s
ATN261242502,s
ATN261242504,s
ATN261242507,s
ATN261242508,s
ATN261242601,s
ATN261242607,s
ATN261244303,s
ATN261244306,s
ATN261244708,i
ATN261244710,i
ATN261246407,s
ATN261302916,s
ATN261347415,s
ATN261347707,s
ATN261347802,s
ATN261347805,s
ATN261347807,s
ATN261347808,s
ATN261347810,s
ATN261348712,s
ATN261349002,s
ATN261349003,s
ATN261349006,s
ATN261349009,s
ATN261349901,i
ATN261452606,s
ATN261452609,s
ATN261453415,s
ATN261453419,s
ATN261453423,i
ATN261455904,s
ATN261456207,s
ATN261456304,s
ATN269804103,s
ATN269906203,s
ATN269906901,s
ATR700400204,s
ATR981132343,s
ATR981133429,s
ATR981140110,s
ATS269423010,s
ATS700600391,s
ATS700600392,s
ATT250609220,s
ATUM70600404,s
ATUM70800210,i
ATUM70801124,s
ATUM71100025,s
ATW050300111,s
ATW050400260,s
ATWD21300016,s
ATWD21300019,s
ATWD21300020,s
ATWD21300022,s
ATWD21300026,s
ATWD21300027,s
ATWD21300029,s
AU9Z11400024,s
AUAP07600007,s
AUAP07800005,s
AUAP11000010,s
AUAP11000011,s
AUAP11000014,s
AUAP11000017,s
AUAP11100004,s
AUAP11100009,s
AUAP11100011,s
AUAY21000142,s
AUBM00231201,s
AUBM00600014,s
AUBM00600017,s
AUBM00600084,s
AUBM00600234,s
AUBM00600235,s
AUBM00600411,s
AUBM00601073,s
AUBM00700104,s
AUBM00700642,s
AUBM00700792,s
AUBM00900058,s
AUBM00900470,s
AUBM00900475,s
AUBM01000241,s
AUBM01000542,s
AUBM01000563,s
AUBM01100077,s
AUBM01100212,s
AUBM01100294,s
AUBM01100296,s
AUBM01100456,s
AUBM01200132,s
AUBM01200268,s
AUBM01200341,s
AUBM01300118,s
AUBM01300378,s
AUBM01300464,s
AUBM01300481,s
AUBM01300536,s
AUBM01300561,s
AUBM01300569,s
AUBM01400226,s
AUBM01400228,s
AUBM01400299,s
AUBM01400520,s
AUBM01400527,s
AUBM01400590,s
AUBM01400738,s
AUBM01400751,s
AUBM01400761,s
AUBM08841010,s
AUBM08841012,s
AUBM09220201,s
AUBM09220204,s
AUBM09220207,s
AUBM09325901,s
AUBM09510407,s
AUBM09520205,s
AUBM09520206,s
AUBM09520207,s
AUDCB1300045,i
AUEF00900674,s
AUEI10600001,s
AUEI10800044,s
AUEI10900112,s
AUEI10900132,s
AUEL00700012,s
AUEL00700027,s
AUEM00100072,s
AUEM00400004,s
AUEM00400100,s
AUEM00400108,s
AUEM00400110,s
AUEM00400225,s
AUEM00500012,s
AUEM00700150,s
AUEM00900037,s
AUEM08100001,s
AUEM08300007,s
AUEM08400021,s
AUEM08800001,s
AUEM09200287,s
AUEM09400041,s
AUEM09600035,s
AUEM09600366,i
AUEM09800732,s
AUEM09800735,s
AUEM09900007,s
AUEM09900170,s
AUEQ00500509,s
AUFC00900014,s
AUFC01300008,s
AUFE00300010,s
AUFF00500292,i
AUFF00500307,s
AUFF00500372,i
AUFF00500382,s
AUFF01300414,i
AUFF01300444,i
AUFF01300455,i
AUFF01400531,i
AUHS01305354,s
AUHT00901019,s
AUHT01403009,s
AUHT01403011,s
AUHT01403012,s
AUI441100022,i
AUI441100025,s
AUI441100036,s
AUI441200027,s
AUI441200090,s
AUI441200099,s
AUI441200101,s
AUI441200123,s
AUI441200124,i
AUI441200129,s
AUI441200132,s
AUI441200133,s
AUI441200135,s
AUI441200136,s
AUI441200137,s
AUI441200140,s
AUI441200143,s
AUI441200151,s
AUI441200174,s
AUI441200187,s
AUI441200190,s
AUI441200191,s
AUI441200192,s
AUI441200216,s
AUI441200255,s
AUI441200276,s
AUIB21301103,s
AUIG01405886,s
AUIYA1400002,s
AUJE31300010,s
AUKX00500005,s
AUKX00500007,s
AULI01497360,s
AULI01497370,s
AULY00500001,s
AUM221200017,s
AUM221300019,s
AUMH30800004,i
AUMH31000044,s
AUMH31000058,s
AUMU00100856,s
AUMU00201009,s
AUMU00400059,s
AUMU00400187,s
AUMU00500085,s
AUMU00500089,s
AUMU09600195,s
AUMU09800026,s
AUMU09800027,s
AUMU09800116,s
AUNE31200010,i
AUNV01100479,s
AUNV01301597,i
AUOY10700042,s
AUPO09920020,s
AUQE00601313,s
AUQE00601321,s
AUQE01001628,i
AUQE01001667,s
AUQEO1200036,s
AUQEO1200038,s
AUQEO1200041,s
AUQJ00600642,s
AUSM00000311,s
AUSM00500163,s
AUSM09000002,s
AUSM09200025,s
AUSM09500058,s
AUSM09600171,s
AUSM09600256,s
AUSM09600281,s
AUSM09700183,s
AUSM09700191,s
AUTJ21400455,s
AUTQ01200083,s
AUU221100001,s
AUU221100002,s
AUU221200002,s
AUU221200003,s
AUU221200005,s
AUU221200007,s
AUU221200009,s
AUU221200011,s
AUUF10600035,s
AUUM00010096,s
AUUM00130036,s
AUUM00230093,s
AUUM09910123,s
AUUM70500114,s
AUUM70500123,s
AUUM70600025,s
AUUM70600026,s
AUUM70600032,s
AUUM70700072,s
AUUM70700073,s
AUUM70700612,s
AUUM70800012,s
AUUM70800641,s
AUUM70800646,s
AUUM70900406,s
AUUM70902651,s
AUUM70902653,s
AUUM71002556,s
AUUM71002641,s
AUUM71100540,s
AUUM71101419,s
AUUM71101420,s
AUUM71101422,s
AUUM71101425,s
AUUM71101426,s
AUUM71101706,s
AUUM71200403,s
AUUM71200497,s
AUUM71300240,s
AUUM71301002,s
AUUM71301810,s
AUUM71301814,s
AUUM71400253,s
AUUM71400419,s
AUUM71401127,s
AUUM71401812,s
AUV401108448,s
AUV401108505,s
AUV401108506,s
AUV401108509,s
AUV401108510,s
AUV401108511,s
AUV401108513,s
AUV401108514,s
AUV401108787,i
AUV401108793,i
AUV401108833,s
AUV401108853,s
AUV401108854,s
AUV401108864,s
AUV401108881,s
AUVF41000016,s
AUWA00001990,s
AUWA00311530,s
AUWA01300031,s
AUWA09900970,s
AUWA09901110,s
AUWC41010355,s
AUWC41010358,s
AUWQ21000026,s
AUWQ21000032,s
AUWQ21000035,s
AUZN31100008,i
AUZN31100011,i
AUZN31400207,s
AUZS21100038,s
AUZS21100047,s
BE0961100030,s
BE27E0700080,s
BE27E1000310,s
BE27E1300230,s
BE31O0701230,i
BE31O1406710,s
BE6F50100960,i
BE6F50402000,s
BE6F50403240,i
BE6F50501010,i
BE6F50600230,s
BE6F50602190,s
BE6F50800010,s
BE6F50800040,s
BE6F50800090,s
BE6F50800100,s
BE6F50801000,i
BE6F51000060,s
BE6F51000350,s
BE6F51200710,s
BE6F51201210,s
BE6F51201290,s
BE6F51201330,s
BE6F59901320,i
BEA030900125,s
BEA035380010,s
BEA035380160,s
BEA035380170,s
BEA035380220,s
BEA250400305,s
BEA570600001,s
BEA571000005,s
BEA661311013,s
BEA890500003,s
BEA890500007,s
BEA890600001,s
BEA890700001,s
BEA890700003,s
BEA890700004,s
BEA890700005,s
BEA890700006,s
BEA890700008,s
BEA890700009,s
BEA890700010,s
BEA890700011,s
BEA890800003,s
BEA890900001,s
BEA890900065,s
BEA890900069,s
BEA890900071,s
BEA891000001,s
BEA891100001,s
BEA891100003,s
BEA891100004,s
BEA891100006,s
BEA891100008,s
BEA891100009,s
BEA891100010,s
BEA891100011,s
BEA891100012,s
BEA990500002,s
BEA990700030,i
BEAA10465100,s
BEAA19507007,s
BEAK71300002,s
BEAK71300003,s
BEB017664002,s
BEB017669701,s
BEB017865008,s
BEB018165009,s
BEB018165019,s
BEB018567007,s
BEB090900004,s
BEB090900008,s
BEB310600009,s
BEB470900024,s
BEB470900053,s
BEB471000001,s
BEB471000004,s
BEB471000006,s
BEB471000009,s
BEB471000010,s
BEB471000012,s
BEB471000013,s
BEB471300090,s
BEB471300172,s
BEB681100367,s
BEB681200037,s
BEB681200308,s
BEB681200347,s
BEB681200416,s
BEB970400090,i
BEBA51300020,s
BEBZ31400009,s
BEC010000054,s
BEC010000178,s
BEC010200128,s
BEC010200130,s
BEC010200131,s
BEC010200133,s
BEC010200137,s
BEC010200154,s
BEC010600002,s
BEC010600010,s
BEC631300025,s
BED010701610,s
BED018901381,s
BED860600014,s
BED901413002,i
BED901430002,i
BED901441001,i
BEE039100190,i
BEF010315201,s
BEF019812403,s
BEF019812408,s
BEF520800010,s
BEF521000001,s
BEF521400006,i
BEG341100103,s
BEG341100106,s
BEG341100108,s
BEG341300204,s
BEG341300210,s
BEH019500003,s
BEI010104413,s
BEI010110805,s
BEI010110807,s
BEI010110808,s
BEI010110815,s
BEI010500195,s
BEI010500429,s
BEI010600109,s
BEI010600110,s
BEI010600111,s
BEI010600113,s
BEI010600115,s
BEI010600116,s
BEI010600117,s
BEI010600118,s
BEI010700195,s
BEI010700201,s
BEI010700203,s
BEI011000114,i
BEI011000122,s
BEI011000181,s
BEI016306001,s
BEI016406005,s
BEI016506005,s
BEI016806020,s
BEI018309501,s
BEI018509501,s
BEI019000205,s
BEI019004405,s
BEI019004409,s
BEI019104413,s
BEI019104420,s
BEI019500409,s
BEI019500411,s
BEI019804421,s
BEJ018900003,s
BEJ481100011,s
BEK010200274,s
BEK010600344,s
BEK010700862,s
BEK010801330,s
BEK010901446,i
BEK010901508,i
BEK010901617,s
BEK010901658,s
BEK011102088,s
BEK011202433,s
BEK011202532,s
BEK011202534,s
BEK011202631,s
BEK011300103,s
BEK011310016,s
BEK011400065,s
BEK011400208,i
BEK240610009,s
BEK531100103,s
BEN580400159,s
BEP010110104,s
BEP010110108,s
BEP010110126,s
BEP010210014,s
BEP010310084,i
BEP010310105,s
BEP010310106,s
BEP010310109,s
BEP010310111,i
BEP010310112,i
BEP010490004,s
BEP010490021,s
BEP010490022,i
BEP010490023,i
BEP010490081,s
BEP010490082,s
BEP010490083,s
BEP010490084,s
BEP010490085,s
BEP010490086,s
BEP010490087,s
BEP010490089,s
BEP010490090,s
BEP010490096,s
BEP010490119,s
BEP010490236,s
BEP010490299,s
BEP010490359,s
BEP010490375,s
BEP010490376,s
BEP010490384,s
BEP010490579,s
BEP010490587,s
BEP010490792,s
BEP010490965,s
BEP010491510,s
BEP010491522,s
BEP010500027,s
BEP010500035,s
BEP010600012,s
BEP010700024,s
BEP010700138,s
BEP010800076,s
BEP010800079,s
BEP010800080,s
BEP010800082,s
BEP010800086,s
BEP010800087,s
BEP010800145,s
BEP010900005,s
BEP010900006,s
BEP010900019,s
BEP010900022,s
BEP010900026,s
BEP010900158,s
BEP010900159,s
BEP010900166,s
BEP010900168,s
BEP010900172,s
BEP010900174,s
BEP010900175,s
BEP010900176,s
BEP010900179,s
BEP010900200,s
BEP011000031,s
BEP011000033,s
BEP011000035,s
BEP011000036,s
BEP011000038,s
BEP011000039,s
BEP011000040,s
BEP011000064,s
BEP011000066,s
BEP011000178,i
BEP011100052,s
BEP011100107,s
BEP011100138,s
BEP011200041,s
BEP011200046,s
BEP011300084,s
BEP011300086,s
BEP011300092,s
BEP011300118,s
BEP011300120,s
BEP011300121,s
BEP011300122,s
BEP011300123,s
BEP011300124,s
BEP011300125,s
BEP011300228,s
BEP019841107,s
BEP019841109,s
BEP019841110,s
BEP019920801,s
BEP789688193,s
BEPO19834502,s
BEQ010200243,s
BEQ010200247,s
BEQ010300340,s
BEQ091100037,s
BER181201106,s
BET231221034,s
BET231320536,s
BET231320613,i
BET231321114,s
BET231321196,i
BET231321230,s
BET231401396,s
BET231401420,i
BET231401914,s
BET231402071,s
BET231450088,s
BET610900903,s
BET610900905,s
BET610900908,s
BET610900909,s
BET610900910,s
BET671000012,s
BET671300186,s
BEU010001070,s
BEU010005203,s
BEU019601007,s
BEU020270002,s
BEU029939001,s
BEU029939002,s
BEU029939007,s
BEU029939010,s
BEUM70800118,s
BEUM70800387,s
BEUM70800414,s
BEUM70800415,s
BEUM70800417,s
BEUM70800418,s
BEUM70800419,s
BEUM70800420,s
BEUM70800421,s
BEUM70800422,s
BEUM71002631,s
BEUM71002783,s
BEUM71002800,s
BEUM71100054,s
BEUM71100141,s
BEUM71100482,s
BEUM71200087,s
BEUM71200341,i
BEUM71200344,s
BEUM71200355,s
BEV010000022,s
BEV010000061,s
BEV010100120,s
BEV010300088,s
BEV019100001,s
BEV019600021,s
BEV019600104,s
BEV019700046,s
BEV019900027,s
BEV019900092,s
BEV881100002,s
BEV881100004,s
BEW090701602,i
BEW091002501,s
BEW131003030,i
BEW380400011,i
BEW450600019,s
BEW511000004,s
BEX180221208,s
BEX258500001,s
BEX258500003,s
BEX258700001,s
BEX258900003,s
BEX259200003,s
BEX259200006,s
BEX561200038,i
BEX630200007,s
BEX760900001,s
BEY270600128,s
BEY790500708,s
BEY910300009,s
BEY910300017,s
BEY911000045,s
BEY911000078,s
BEY911200048,s
BEY911300022,s
BEY911300034,s
BEY911300039,s
BEY911300041,s
BEY911300044,s
BEY911300046,s
BEY911300047,s
BEY911300049,s
BEY930601056,s
BEY930601059,s
BEZ017380010,s
BEZ460400081,s
BEZ490300090,s
BEZ638900029,s
BEZ681100473,s
BEZ940500531,s
BEZ940701061,s
BEZ949401401,s
BEZ949401421,s
BEZ949401451,s
BEZ949401481,s
BEZ949401491,s
BEZ949501301,s
BEZ949700941,s
BEZ949700943,s
BEZ949700944,s
BR0E91300014,s
BR0QA1200058,s
BR1LS1000026,s
BR1LS1400010,i
BR2I91000367,s
BR3751200019,i
BR3751200027,s
BR3751200028,s
BR3751200029,s
BR3751200045,s
BR3751300060,s
BR3751400003,s
BR3751400008,s
BR3751400015,s
BR3751400072,s
BR3IQ1300005,s
BR3OC1000010,s
BR4GA1200097,s
BR4VT1200017,s
BR7OQ1300010,s
BR7SS1300005,s
BR8GH1300004,s
BR8ND1400060,s
BR8NJ1100006,s
BR8NJ1100007,s
BR9I71300003,s
BR9NO1200009,s
BR9SQ1300002,s
BRABZ0300049,i
BRAGL1300040,i
BRAMD0000024,s
BRAMD0001500,s
BRAMD0001503,s
BRAMD0001512,s
BRAMD0001885,i
BRAMD0100639,s
BRAMD0100757,s
BRAMD0100816,s
BRAMD0200326,s
BRAMD0200391,s
BRAMD0200393,s
BRAMD9900004,s
BRAMD9900005,s
BRAMD9900007,s
BRAMD9900009,s
BRAMD9900010,s
BRAMD9900011,s
BRAZ10900021,s
BRB221000069,s
BRB221000077,s
BRB221000085,s
BRB221000089,s
BRB580600009,s
BRB580700077,i
BRB580900008,s
BRBGC0600399,s
BRBLD1300004,s
BRBMG0000104,s
BRBMG0000235,s
BRBMG0000542,s
BRBMG0100043,s
BRBMG0100046,s
BRBMG0100077,s
BRBMG0100079,s
BRBMG0200481,s
BRBMG0300070,s
BRBMG0300250,s
BRBMG0300256,s
BRBMG0300492,s
BRBMG0300570,s
BRBMG0300799,s
BRBMG0300805,s
BRBMG0300812,s
BRBMG0400016,s
BRBMG0400026,s
BRBMG0400224,s
BRBMG0400349,s
BRBMG0500012,s
BRBMG6900092,s
BRBMG7200101,s
BRBMG7400083,s
BRBMG7500074,s
BRBMG7600033,s
BRBMG7700013,s
BRBMG7700015,s
BRBMG8100208,s
BRBMG8300051,s
BRBMG8400241,s
BRBMG8500091,s
BRBMG8600061,s
BRBMG8700101,s
BRBMG8700118,s
BRBMG8800023,s
BRBMG8800237,s
BRBMG8800261,s
BRBMG9006032,s
BRBMG9101942,s
BRBMG9101945,s
BRBMG9200013,s
BRBMG9200042,s
BRBMG9200256,s
BRBMG9200258,s
BRBMG9400461,s
BRBMG9402168,s
BRBMG9402173,s
BRBMG9402284,s
BRBMG9402555,s
BRBMG9600447,s
BRBMG9600819,s
BRBMG9700284,i
BRBMG9700707,s
BRBMG9700974,s
BRBMG9800500,s
BRBMG9800514,s
BRBMG9800733,s
BRBMG9800901,s
BRBMG9900057,s
BRBMG9900077,s
BRBMG9900125,s
BRBMG9900477,s
BRBMG9900680,s
BRBMG9900685,s
BRBMG9901051,s
BRBRG1400271,s
BRBX31200001,s
BRBX31200002,s
BRBX31200004,s
BRBX31300021,s
BRC071000066,s
BRC5D1100021,i
BRC831400010,s
BRCID0100242,s
BRCID9900362,s
BRCID9900367,s
BRCKP0900002,s
BRCKP0900004,s
BRCKP0900006,s
BRCMP0200431,s
BRCMP0300625,s
BRCMP0301242,i
BRCMP0301286,s
BRCMP0600421,s
BRCMP0600423,s
BRCMP1000088,s
BRDAR0000048,s
BRDAR0000080,s
BRDAR0100063,s
BRDEP0100089,s
BRDEP0100124,s
BRDEP0300005,s
BRDEP0300107,s
BRDEP0400117,s
BRDEP0400120,s
BRDEP0400596,s
BRDEP0400662,s
BRDEP0500412,s
BRDEP0500413,s
BRDEP0500419,s
BRDEP0600149,s
BRDEP0600151,s
BRDEP0600436,s
BRDEP0700211,s
BRDEP0700282,s
BRDEP0700289,s
BRDEP0700296,s
BRDEP0900113,s
BRDEP0900190,s
BRDEP1200117,s
BRDEP1200281,s
BRDEP1200518,s
BRDEP1200524,s
BRDEP1300054,s
BRDEP1300161,s
BRDEP1300205,s
BRDEP1400002,s
BRDEP1400056,i
BRDEP1400101,i
BRDEP1400185,s
BRDEP1400191,s
BRDEP1400278,s
BRDI51101142,s
BRDTM1300018,s
BRDVO0300008,s
BRE8T0800171,s
BRE8T0800177,s
BRE8T0800180,s
BRE8T1100521,s
BRE8T1400430,s
BREEI0700027,i
BREI41400006,s
BRELD0200095,s
BREMI0000070,s
BREMI0000087,s
BREMI0000536,s
BREMI0100044,i
BREMI0200069,s
BREMI0300339,s
BREMI0300341,s
BREMI0300343,s
BREMI0301145,s
BREMI0400195,s
BREMI0400978,s
BREMI0401002,s
BREMI0401122,s
BREMI0500026,s
BREMI0500032,s
BREMI0500050,s
BREMI0500177,s
BREMI0500178,s
BREMI0500179,s
BREMI0500180,s
BREMI0500181,s
BREMI0500185,s
BREMI0500186,s
BREMI0500206,s
BREMI0500208,s
BREMI0500226,s
BREMI0500256,s
BREMI0500280,s
BREMI0500282,s
BREMI0500300,s
BREMI0500556,s
BREMI0501086,s
BREMI0501372,s
BREMI0600344,s
BREMI0600345,s
BREMI0600440,s
BREMI0600449,s
BREMI0600598,s
BREMI0600603,s
BREMI0600655,s
BREMI0600815,s
BREMI0700195,s
BREMI0700197,s
BREMI0700222,s
BREMI0700224,s
BREMI0700287,s
BREMI0700290,s
BREMI0700291,s
BREMI0700292,s
BREMI0701075,s
BREMI0701077,s
BREMI0701079,s
BREMI0701083,s
BREMI0701085,s
BREMI0701152,s
BREMI0701158,s
BREMI0800492,s
BREMI0800494,s
BREMI0800756,s
BREMI0800759,s
BREMI0800760,s
BREMI0800778,s
BREMI0800782,s
BREMI0900108,s
BREMI1000004,s
BREMI1000234,i
BREMI1200043,s
BREMI1200239,s
BREMI1200293,s
BREMI1300241,s
BREMI6400021,s
BREMI6700136,s
BREMI6700141,s
BREMI6900374,s
BREMI7100165,s
BREMI7100372,s
BREMI7100393,s
BREMI7500036,s
BREMI7600070,s
BREMI7600072,s
BREMI7600073,s
BREMI7600075,s
BREMI7600337,s
BREMI7800023,s
BREMI7900016,s
BREMI7900457,s
BREMI8000063,s
BREMI8100159,s
BREMI8200002,s
BREMI8200014,s
BREMI8300019,s
BREMI8400002,s
BREMI8400052,s
BREMI8400061,s
BREMI8400192,s
BREMI8400728,i
BREMI8500030,i
BREMI8700002,s
BREMI8700091,s
BREMI8700283,s
BREMI8800065,s
BREMI8900161,s
BREMI8900403,s
BREMI9000184,s
BREMI9300132,s
BREMI9300136,s
BREMI9300137,s
BREMI9400020,s
BREMI9500031,s
BREMI9500415,s
BREMI9500455,s
BREMI9600429,s
BREMI9600439,s
BREMI9600766,s
BREMI9700143,s
BREMI9700422,s
BREMI9800647,s
BREMI9800673,s
BREMI9800725,s
BREMI9900023,s
BREMI9900027,s
BREMI9900094,s
BREMI9900415,s
BREOX0800010,s
BRESM0100243,i
BRF3N0700007,s
BRF5F1400003,s
BRF991200006,s
BRF991300006,s
BRFA51400004,s
BRFIN0400003,s
BRFRB0400001,s
BRGOR0400107,s
BRGOR0400109,s
BRGOR1200014,s
BRGOR1200016,s
BRGOR1200017,s
BRGOR1200020,s
BRGOR1200021,s
BRGOR1200022,s
BRGOR1200023,s
BRGOR1200025,s
BRGOR1200027,s
BRGOR1200028,s
BRGOR1200030,s
BRGOR1200033,s
BRGOR1200037,s
BRGOR1200038,s
BRGOR1200039,s
BRGOR1200041,s
BRGOR1200042,i
BRGOR1200044,s
BRGTN0700003,s
BRHH31000006,s
BRHH31000007,s
BRI1V1300012,s
BRIGL1300009,s
BRIKI1400001,i
BRIYP1200008,s
BRIYP1300005,s
BRKDO1200006,s
BRKWN1400019,s
BRLQ81000003,s
BRLQ81100047,s
